,매장명,매장주소,lat,lng
1789,본 죽&비빔밥 구미선산점,경상북도 구미시 선산읍 남문로 30-1 (동부리),36.2403446,128.3019215
1790,본 죽&비빔밥 포항법원점,경상북도 포항시 북구 법원로 152 (양덕동) 대왕프라자 105호,36.0882811,129.3874942
1791,본 죽&비빔밥 구미신평비산점,"경상북도 구미시 신비로 95 (공단동, 강변파라디아) 1층 106호",36.1207813,128.371934
1792,본 죽&비빔밥 문경시청점,"경상북도 문경시 매봉4길 29 (모전동, 모전주공아파트) 105호",36.5870974,128.184964
1793,본 죽&비빔밥 경산정평점,경상북도 경산시 대학로 52 (정평동) 우방펜션 112동 5호,35.8337933,128.7284516
1794,본 죽&비빔밥 영천동부점,경상북도 영천시 동부로 43 (야사동) 1층,35.9741289,128.9480315
1795,본도시락 경산하양점,경북 경산시 하양읍 금락리 4-59 1층,35.9134071,128.8219925
1796,본 죽&비빔밥 안동병원점,"경북 안동시 앙실로 25 (수상동, 안동 코오롱하늘채) 104동 106호",36.546482,128.6995235
1797,본죽 포항지곡점,경상북도 포항시 남구 지곡로 257 (지곡동) 101동 1층 114-1호,36.0292155,129.3238992
1798,본도시락 경북상주점,경상북도 상주시 중앙로 177 (서문동) 1층,36.4158308,128.1577986
1799,본 죽&비빔밥 포항초곡점,경상북도 포항시 북구 흥해읍 초곡지구로58번길 38-3,36.0968657,129.3354466
1800,본 죽&비빔밥 상주점,경상북도 상주시 상산로 246 (남성동),36.4127131,128.1598293
1801,본도시락 경주중앙점,경상북도 경주시 태종로791번길 18 (황오동),35.8424146,129.2147561
1802,본도시락 경산중앙점,경상북도 경산시 경안로33길 2 (중방동) 1층,35.822288,128.7371972
1803,본죽 영주역점,경상북도 영주시 선비로 72 (휴천동),36.81143,128.6239664
1804,본도시락 경북도청점,경상북도 안동시 풍천면 풍요5길 30-9 청우프라자 104호,36.576427,128.5008998
1805,본도시락 경산영남대점,경상북도 경산시 압량면 화랑로 304,35.8411334,128.7621838
1806,본 죽&비빔밥 구미산동점,경상북도 구미시 산동면 신당1로1길 17-10 103호,36.1557318,128.4327165
1807,본도시락 구미인동점,경상북도 구미시 인동북길 7 (인의동) 1층,36.1050475,128.4210757
1808,본 죽&비빔밥 영주가흥점,경상북도 영주시 대학로 226 (가흥동),36.8156669,128.6052021
1809,본 죽&비빔밥 대구대학교점,경상북도 경산시 진량읍 대구대로 244 1층,35.8967135,128.8493696
1810,본도시락 포항대이점,경상북도 포항시 남구 대이로111번길 5 (대잠동) 씨앤씨빌딩 102호,36.0249681,129.3403505
1811,본 죽&비빔밥 경산중산점,경상북도 경산시 펜타힐즈2로 59 (중산동) 중산S테라스 1층 105호,35.8290491,128.7198883
1812,본죽 경주용황점,"경상북도 경주시 용황로7길 8 (용강동, 협성휴포레1차) 406호",35.8847143,129.2274244
1813,본 죽&비빔밥 경북도청점,경상북도 안동시 풍천면 수호로 65 1층 2호,36.5759992,128.5012379
1814,본죽 울진점,경상북도 울진군 울진읍 울진중앙로 90,36.9900355,129.399507
1815,본도시락 경주시청점,경상북도 경주시 양정로 273 (동천동),35.8571776,129.2239672
1816,본죽 김천신음점,경상북도 김천시 시청로 40 (신음동) 현대아파트 상가 107호,36.1318545,128.1183288
1817,본도시락 김천혁신점,경상북도 김천시 혁신3로 5 137호,36.1179512,128.1833215
1818,본죽 포항오천점,경상북도 포항시 남구 오천읍 충무로 24,35.9759843,129.4123712
1819,본죽 경주안강점,경상북도 경주시 안강읍 비화동길 4-1,35.9917488,129.2252824
1820,본죽 경북예천점,경상북도 예천군 예천읍 중앙로 34,36.6560312,128.4552498
1821,본 죽&비빔밥 포항문덕원동점,경상북도 포항시 남구 오천읍 냉천로320번길 51-6,35.965301,129.4032481
1822,본 죽&비빔밥 포항효자점,"경상북도 포항시 남구 효성로 12-3 (효자동, 새바빌딩) 1층",36.0061316,129.3350359
1823,본 죽&비빔밥 경산하양점,경상북도 경산시 하양읍 하양로 56,35.9101777,128.8152358
1824,본죽 경북의성점,경상북도 의성군 의성읍 군청길 3 1층,36.3536972,128.6948977
1825,본도시락 경북영천점,경상북도 영천시 호국로 36-1 (야사동),35.9723637,128.942105
1826,본 죽&비빔밥 포항세명병원점,경상북도 포항시 남구 상공로 132 (대도동),36.018995,129.3618983
1827,본 죽&비빔밥 김천혁신점,경상북도 김천시 혁신3로 19,36.1167542,128.1826109
1828,본 죽&비빔밥 구미옥계점,경상북도 구미시 옥계북로 17 (옥계동),36.1387162,128.4194849
1829,본죽 경산터미널점,경상북도 경산시 경안로 196 경산시외버스정류장,35.8250071,128.7375316
1830,본죽 경북청도점,경상북도 청도군 청도읍 청화로 88,35.6474249,128.7370545
1831,본죽 포항죽도오거리점,"경상북도 포항시 북구 중흥로 319 (죽도동, 굿모닝메디칼센터) 102호",36.0307494,129.3640819
1832,본죽 경북성주점,경상북도 성주군 성주읍 시장길 10-3,35.917442,128.2860975
1833,본죽 고령점,경상북도 고령군 대가야읍 중앙로 17,35.7297655,128.2698303
1834,본도시락 포항양덕점,경상북도 포항시 북구 장량로 146 (양덕동) 1층,36.0815755,129.3962675
1835,본죽 경산신대부적점,경상북도 경산시 압량면 압독3로 27,35.8421665,128.7646677
1836,본죽 구미인동점,경상북도 구미시 인동가산로 14 (진평동) 메가박스 1층 108호,36.1071232,128.4180016
1837,본 죽&비빔밥 안동강남점,경상북도 안동시 강남5길 5 1층 5호,36.5505543,128.7359894
1838,본 죽&비빔밥 포항시외버스터미널점,경상북도 포항시 북구 중흥로 119 (죽도동),36.0157216,129.3518324
1839,본 죽&비빔밥 경산사동점,경상북도 경산시 백자로10길 11 경산사동사랑으로부영6차 상가2동 203호,35.8108457,128.7566254
1840,본죽 칠곡석적점,경상북도 칠곡군 석적읍 유학로 3 (중리),36.0802866,128.4112241
1841,본죽 포항선린점,경상북도 포항시 북구 대신로 40-2 (대신동),36.047829,129.3679642
1842,본죽 경북군위점,경상북도 군위군 군위읍 동서길 39,36.2361055,128.5664102
1843,본도시락 구미옥계점,경상북도 구미시 옥계북로 74 (옥계동),36.1380059,128.4257492
1844,본 죽&비빔밥 구미역점,경상북도 구미시 구미중앙로 91 1층,36.1285181,128.3326777
1845,본죽 포항흥해점,경상북도 포항시 북구 흥해읍 중성로 38,36.1085483,129.3472147
1846,본죽 안동점,경상북도 안동시 광명로 178 (옥동) 옥동빌딩 108호,36.5629237,128.702388
1847,본도시락 구미역점,경상북도 구미시 구미중앙로 132 (원평동),36.1266131,128.3364109
1848,본도시락 구미형곡송정점,경상북도 구미시 신시로 60 (형곡동),36.113016,128.3397681
1849,본 죽&비빔밥 구미형곡송정점,경상북도 구미시 신시로 68-3,36.1140697,128.3396426
1850,본죽 칠곡북삼점,경상북도 칠곡군 북삼읍 금오대로 284,36.0701958,128.3482182
1851,본죽 구미상모점,경상북도 구미시 상사서로 77 (상모동) 우주빌딩 1층,36.0893125,128.3549332
1852,본도시락 경북안동점,경상북도 안동시 경북대로 434 (옥동),36.5674335,128.6988406
1853,본죽 포항창포점,경상북도 포항시 북구 대곡로 50 1층,36.0674634,129.3736027
1854,본 죽&비빔밥 포항양덕점,경상북도 포항시 북구 양덕로 47,36.0828735,129.401695
1855,본죽 포항상원점,경상북도 포항시 북구 중앙로 269 (상원동),36.0371116,129.3650017
1856,본죽 경북왜관점,경상북도 칠곡군 왜관읍 중앙로 189-1,35.9919271,128.3990272
1857,본죽 경북영천점,경상북도 영천시 완산동 1061-8,35.9637841,128.9345358
1858,본죽 경북영주점,경상북도 영주시 중앙로 86-5 (하망동),36.822947,128.6250967
1859,본죽 안동성소병원점,경상북도 안동시 서동문로 106-1 (광석동),36.5666736,128.7236108
1860,본죽 점촌점,경상북도 문경시 중앙8길 6 (점촌동),36.5958486,128.2004245
1861,본죽 김천역점,경상북도 김천시 김천로 105 (평화동),36.1238186,128.1136765
1862,본죽 구미구평점,경상북도 구미시 인동 36길 6 (진평동) 성원빌딩 101호,36.0941027,128.4324595
1863,본죽 구미원호문성점,경상북도 구미시 고아읍 문장로 192 101호,36.1504434,128.3307998
1864,본죽 경주중앙로점,경상북도 경주시 중앙로 27-2 (노동동),35.8424273,129.2115601
1865,본죽 경주황성점,경상북도 경주시 황성로27번길 3 (황성동),35.8656901,129.214102
1866,본죽 경산계양점,경상북도 경산시 원효로 158 (계양동),35.8205345,128.7538454
1867,본죽 김해삼계점,"경상남도 김해시 해반천로130번길 39 (삼계동, 코아루센텀 오피스텔)",35.2603768,128.8716255
1868,본 죽&비빔밥 마산호계점,"경상남도 창원시 마산회원구 내서읍 호원로 311 (호계리, 호계리치프라자) 105호",35.261203,128.5228255
1869,본도시락 마산신포점,"경상남도 창원시 마산합포구 동서동3길 16(신포동1가, 신우희가로밀리온) 1층",35.1985071,128.5713903
1870,본도시락 진해석동점,"경남 창원시 진해구 냉천로 160 (자은동, 자은빌딩) 109호",35.1556619,128.7138666
1871,본 죽&비빔밥 김해율하2지구점,경상남도 김해시 율하로 488-1 (장유동) 110호,35.1672603,128.8275788
1872,(취소)본도시락 진해석동점,"경상남도 창원시 진해구 냉천로 160 (자은동, 자은빌딩) 109호",35.1556619,128.7138666
1873,본 죽&비빔밥 양산삼성동점,경상남도 양산시 북정로 19 (북정동),35.3591426,129.0426324
1874,본 죽&비빔밥 진주한일병원점,경상남도 진주시 범골로 56 (충무공동) 102호,35.1696677,128.1311231
1875,본설렁탕 창원시청점,"경상남도 창원시 성산구 용지로 159 (용호동, 대구은행빌딩) 107호",35.2292042,128.6813193
1876,본 죽&비빔밥 양산남부시장점,"경상남도 양산시 중앙로 136 (중부동, 서강한의원) 1층",35.3427656,129.0378925
1877,본설렁탕 양산증산점,"경상남도 양산시 물금읍 백호로 96 (가촌리, 미소프라자) 101호",35.316086,129.0037897
1878,본 죽&비빔밥 거제아주점,경상남도 거제시 아주로 40 (아주동) 1층,34.8652715,128.6903515
1879,본 죽&비빔밥 마산내서점,"경상남도 창원시 마산회원구 내서읍 삼계로 2 (삼계리, 삼계웰빙프라자빌딩) 112호",35.2323777,128.5044424
1880,본 죽&비빔밥 창원팔용점,"경상남도 창원시 의창구 팔용로 428 (팔용동, 드림피아) 114호",35.2545844,128.61278
1881,본도시락 양산시청점,"경상남도 양산시 양산역로 85 (중부동, 시티타워) 1층 120호",35.3366972,129.0288869
1882,본도시락 양산서창점,"경상남도 양산시 서창로 65 (명동, 서광빌딩) 1층",35.4071339,129.1649465
1883,본 죽&비빔밥 삼천포점,경상남도 사천시 남일로 4 (동금동) 1층,34.933054,128.0769651
1884,본 죽&비빔밥 경남고성점,경상남도 고성군 고성읍 중앙로 60-1 (동외리) 1층,34.9739606,128.3268715
1885,본 죽&비빔밥 마산산호점,경상남도 창원시 마산합포구 합포로 261 (산호동) 1층,35.2205528,128.5867752
1886,본 죽&비빔밥 밀양점,경상남도 밀양시 석정로 37 (내일동) 1층,35.4930806,128.7512249
1887,본 죽&비빔밥 진해자은점,"경상남도 창원시 진해구 냉천로 106 (자은동, 성원아파트) 1층",35.1534662,128.7083304
1888,본도시락 양산물금점,"경상남도 양산시 물금읍 삽량로 36 (범어리, 스타프라자 빌딩) 117호",35.329013,129.013434
1889,본도시락 삼천포점,"경상남도 사천시 벌리로 6 (벌리동, 신라장) 1층",34.9385338,128.0802461
1890,본 죽&비빔밥 통영죽림점,경남 통영시 광도면 죽림4로 52 (죽림리) 1층,34.8830083,128.4185007
1891,본 죽&비빔밥 진주역점,"경상남도 진주시 진주역로 116 (가좌동, 더퍼스트웰가시티) 107호",35.1519664,128.1164116
1892,본도시락 창원시티세븐점,"경상남도 창원시 성산구 원이대로 320 (대원동, 더시티세븐) G동 120호",35.2396668,128.6544087
1893,본도시락 경남사천점,경남 사천시 사천읍 수석리 320-15 1층,35.0798782,128.0832991
1894,본도시락 김해율하점,경상남도 김해시 율하2로 224 (율하동),35.1738088,128.8207861
1895,본도시락 양산증산점,"경상남도 양산시 물금읍 새실로 159 (가촌리, 나래메트로시티) 106호",35.3152964,129.0043873
1896,본 죽&비빔밥 김해율하점,경상남도 김해시 율하3로 37 (율하동) 101호,35.1716396,128.8137393
1897,본 죽&비빔밥 창원유니시티점,경남 창원시 의창구 중동중앙로 47 (중동) 1층,35.256626,128.6249983
1898,본도시락 김해내외동점,경상남도 김해시 경원로55번길 38 (내동) 102호,35.2404394,128.8658444
1899,본 죽&비빔밥 김해휴앤락몰점,경상남도 김해시 내외중앙로 137 (내동) 118호,35.2421848,128.8685659
1900,본도시락 마산역점,"경남 창원시 마산회원구 3.15대로 711 (석전동, 대아빌딩) 101호",35.2362144,128.5802453
1901,본죽 창원무동점,경상남도 창원시 의창구 북면 무동로226번길 18 107호,35.3178601,128.5846981
1902,본죽 창원도계점,경상남도 창원시 의창구 태복산로23번길 39 (도계동) 101호,35.2564203,128.6381344
1903,본도시락 진주시청점,경상남도 진주시 모덕로 175 (상대동) 1층,35.1867864,128.1148181
1904,본 죽&비빔밥 김해가야대역점,경상남도 김해시 가야로 26 (삼계동),35.2696208,128.8633982
1905,본 죽&비빔밥 창원한마음병원점,경상남도 창원시 의창구 용동로 45 (사림동) 202-1호,35.2366745,128.6970475
1906,본도시락 진주혁신점,경상남도 진주시 에나로77번길 4 (충무공동) 크리스탈빌딩 103호,35.177584,128.1379043
1907,본도시락 김해시청점,경상남도 김해시 호계로 436 (부원동),35.2293882,128.8851257
1908,본도시락 마산양덕점,"경상남도 창원시 마산회원구 삼호로 80 (양덕동, 메트로시티2단지) 210동 128호",35.2254724,128.5857339
1909,본 죽&비빔밥 김해주촌점,경상남도 김해시 주촌면 선지로46번길 5-11,35.2304283,128.84408
1910,본도시락 진주평거점,경상남도 진주시 진양호로 325 (신안동) 1층,35.1821086,128.0665792
1911,본 죽&비빔밥 양산부산대병원점,경상남도 양산시 물금읍 화합2길 8,35.328537,129.0090812
1912,본도시락 창원대방점,"경상남도 창원시 성산구 가양로124번길 1 (대방동, 무궁화빌딩) 1동 1층 103호",35.2092325,128.7070226
1913,본죽 양산석산점,경상남도 양산시 동면 금오2길 67,35.3144395,129.0249272
1914,본 죽&비빔밥 진주하대점,경상남도 진주시 도동로 235 (하대동) 1층,35.1913336,128.1218085
1915,본죽 진주평안점,경남 진주시 진주대로1108번길 2 (평안동) b동,35.1971845,128.0817476
1916,본도시락 밀양점,경상남도 밀양시 백민로 27 (내이동),35.4949389,128.7474677
